market,index_name,ticker,announce_date,effective_date,batch_id,security_name,event_type,inclusion,source,source_url,note,sector,treatment_group,matched_to_event_id
US,S&P500,CPRI,2020-05-06,2020-05-12,sp500-20200512,Capri Holdings,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 70 ],,,
US,S&P500,DPZ,2020-05-06,2020-05-12,sp500-20200512,Domino's Pizza,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 70 ],Consumer Discretionary,,
US,S&P500,DXCM,2020-05-06,2020-05-12,sp500-20200512,Dexcom,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Allergan acquired by AbbVie . [ 70 ],Health Care,,
US,S&P500,HP,2020-05-18,2020-05-22,sp500-20200522,Helmerich & Payne,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 69 ],,,
US,S&P500,WST,2020-05-18,2020-05-22,sp500-20200522,West Pharmaceutical Services,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 69 ],Health Care,,
US,S&P500,ADS,2020-06-12,2020-06-22,sp500-20200622,Alliance Data Systems,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 68 ],,,
US,S&P500,HOG,2020-06-12,2020-06-22,sp500-20200622,Harley-Davidson,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 68 ],,,
US,S&P500,JWN,2020-06-12,2020-06-22,sp500-20200622,Nordstrom,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 68 ],,,
US,S&P500,BIO,2020-06-12,2020-06-22,sp500-20200622,Bio-Rad Laboratories,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 68 ],,,
US,S&P500,TDY,2020-06-12,2020-06-22,sp500-20200622,Teledyne,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 68 ],Information Technology,,
US,S&P500,TYL,2020-06-12,2020-06-22,sp500-20200622,Tyler Technologies,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 68 ],Information Technology,,
US,S&P500,COTY,2020-09-04,2020-09-21,sp500-20200921,Coty,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 67 ],,,
US,S&P500,HRB,2020-09-04,2020-09-21,sp500-20200921,H&R Block,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 67 ],,,
US,S&P500,KSS,2020-09-04,2020-09-21,sp500-20200921,Kohl's,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 67 ],,,
US,S&P500,CTLT,2020-09-04,2020-09-21,sp500-20200921,Catalent,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 67 ],,,
US,S&P500,ETSY,2020-09-04,2020-09-21,sp500-20200921,Etsy,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 67 ],,,
US,S&P500,TER,2020-09-04,2020-09-21,sp500-20200921,Teradyne,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 67 ],Information Technology,,
US,S&P500,ETFC,2020-10-01,2020-10-07,sp500-20201007,E-Trade,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Morgan Stanley acquired E*Trade. [ 66 ],,,
US,S&P500,POOL,2020-10-01,2020-10-07,sp500-20201007,Pool Corporation,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Morgan Stanley acquired E*Trade. [ 66 ],Consumer Discretionary,,
US,S&P500,VNT,2020-10-05,2020-10-09,sp500-20201009,Vontier,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,S&P 500 constituent Fortive spun off Vontier. [ 65 ],,,
US,S&P500,AIV,2020-12-11,2020-12-21,sp500-20201221,Apartment Investment & Management,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Apartment Investment and Management (Aimco) spun off Apartment Income REIT. [ 64 ],,,
US,S&P500,TSLA,2020-12-11,2020-12-21,sp500-20201221,Tesla,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Apartment Investment and Management (Aimco) spun off Apartment Income REIT. [ 64 ],Consumer Discretionary,,
US,S&P500,TIF,2020-12-30,2021-01-07,sp500-20210107,Tiffany & Co,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,LVMH Moet Hennessy-Louis Vuitton SE acquired Tiffany & Co. [ 63 ],,,
US,S&P500,ENPH,2020-12-30,2021-01-07,sp500-20210107,Enphase Energy,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,LVMH Moet Hennessy-Louis Vuitton SE acquired Tiffany & Co. [ 63 ],,,
US,S&P500,CXO,2021-01-15,2021-01-21,sp500-20210121,Concho Resources,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,S&P 500/100 constituent ConocoPhillips acquired Concho Resources. [ 62 ],,,
US,S&P500,TRMB,2021-01-15,2021-01-21,sp500-20210121,Trimble,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,S&P 500/100 constituent ConocoPhillips acquired Concho Resources. [ 62 ],Information Technology,,
US,S&P500,FTI,2021-02-08,2021-02-12,sp500-20210212,TechnipFMC,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,TechnipFMC was removed from the S&P 500 in anticipation of its announced spin-off of Technip Energies. [ 61 ],,,
US,S&P500,MPWR,2021-02-08,2021-02-12,sp500-20210212,Monolithic Power Systems,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,TechnipFMC was removed from the S&P 500 in anticipation of its announced spin-off of Technip Energies. [ 61 ],Information Technology,,
US,S&P500,FLS,2021-03-12,2021-03-22,sp500-20210322,Flowserve,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 60 ],,,
US,S&P500,SLG,2021-03-12,2021-03-22,sp500-20210322,SL Green Realty,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 60 ],,,
US,S&P500,VNT,2021-03-12,2021-03-22,sp500-20210322,Vontier,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 60 ],,,
US,S&P500,XRX,2021-03-12,2021-03-22,sp500-20210322,Xerox,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 60 ],,,
US,S&P500,CZR,2021-03-12,2021-03-22,sp500-20210322,Caesars Entertainment,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 60 ],,,
US,S&P500,GNRC,2021-03-12,2021-03-22,sp500-20210322,Generac Holdings,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 60 ],Industrials,,
US,S&P500,NXPI,2021-03-12,2021-03-22,sp500-20210322,NXP,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 60 ],Information Technology,,
US,S&P500,PENN,2021-03-12,2021-03-22,sp500-20210322,Penn National Gaming,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 60 ],,,
US,S&P500,VAR,2021-04-15,2021-04-20,sp500-20210420,Varian Medical Systems,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Siemens Healthineers acquired Varian Medical Systems. [ 59 ],,,
US,S&P500,PTC,2021-04-15,2021-04-20,sp500-20210420,PTC,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Siemens Healthineers acquired Varian Medical Systems. [ 59 ],Information Technology,,
US,S&P500,FLIR,2021-05-10,2021-05-14,sp500-20210514,FLIR Systems,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,S&P 500 constituent Teledyne Technologies acquired FLIR Systems. [ 58 ],,,
US,S&P500,CRL,2021-05-10,2021-05-14,sp500-20210514,Charles River Laboratories,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,S&P 500 constituent Teledyne Technologies acquired FLIR Systems. [ 58 ],Health Care,,
US,S&P500,OGN,2021-06-03,2021-06-03,sp500-20210603,Organon & Co.,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,S&P 500/100 constituent Merck & Co. spun off Organon. [ 52 ],,,
US,S&P500,ALXN,2021-07-15,2021-07-21,sp500-20210721,Alexion Pharmaceuticals,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,AstraZeneca acquired Alexion Pharmaceuticals. [ 57 ],,,
US,S&P500,MRNA,2021-07-15,2021-07-21,sp500-20210721,Moderna,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,AstraZeneca acquired Alexion Pharmaceuticals. [ 57 ],Health Care,,
US,S&P500,MXIM,2021-08-24,2021-08-30,sp500-20210830,Maxim Integrated,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,S&P 500 constituent Analog Devices acquired Maxim Integrated Products. [ 56 ],,,
US,S&P500,TECH,2021-08-24,2021-08-30,sp500-20210830,Bio-Techne,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,S&P 500 constituent Analog Devices acquired Maxim Integrated Products. [ 56 ],Health Care,,
US,S&P500,NOV,2021-09-03,2021-09-20,sp500-20210920,Nov,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 55 ],,,
US,S&P500,PRGO,2021-09-03,2021-09-20,sp500-20210920,Perrigo,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 55 ],,,
US,S&P500,UNM,2021-09-03,2021-09-20,sp500-20210920,Unum,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 55 ],,,
US,S&P500,BRO,2021-09-03,2021-09-20,sp500-20210920,Brown & Brown,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 55 ],Financials,,
US,S&P500,CDAY,2021-09-03,2021-09-20,sp500-20210920,Ceridian,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 55 ],,,
US,S&P500,MTCH,2021-09-03,2021-09-20,sp500-20210920,Match Group,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 55 ],,,
US,S&P500,KSU,2021-12-07,2021-12-14,sp500-20211214,Kansas City Southern,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Canadian Pacific acquired Kansas City Southern. [ 54 ],,,
US,S&P500,EPAM,2021-12-07,2021-12-14,sp500-20211214,EPAM Systems,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Canadian Pacific acquired Kansas City Southern. [ 54 ],Information Technology,,
US,S&P500,HBI,2021-12-03,2021-12-20,sp500-20211220,Hanesbrands,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 53 ],,,
US,S&P500,LEG,2021-12-03,2021-12-20,sp500-20211220,Leggett & Platt,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 53 ],,,
US,S&P500,WU,2021-12-03,2021-12-20,sp500-20211220,Western Union,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 53 ],,,
US,S&P500,FDS,2021-12-03,2021-12-20,sp500-20211220,FactSet,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 53 ],Financials,,
US,S&P500,SBNY,2021-12-03,2021-12-20,sp500-20211220,Signature Bank,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 53 ],,,
US,S&P500,SEDG,2021-12-03,2021-12-20,sp500-20211220,SolarEdge,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 53 ],,,
US,S&P500,CEG,2022-01-26,2022-02-02,sp500-20220202,Constellation Energy,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,S&P 500 and 100 constituent Exelon Corp. spun off Constellation Energy. [ 52 ],Utilities,,
US,S&P500,XLNX,2022-02-10,2022-02-15,sp500-20220215,Xilinx,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,S&P 500 constituent Advanced Micro Devices acquired Xilinx. [ 51 ],,,
US,S&P500,NDSN,2022-02-10,2022-02-15,sp500-20220215,Nordson Corporation,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,S&P 500 constituent Advanced Micro Devices acquired Xilinx. [ 51 ],Industrials,,
US,S&P500,INFO,2022-02-25,2022-03-02,sp500-20220302,IHS Markit,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,S&P 500 constituent S&P Global Inc. acquired IHS Markit. [ 50 ],,,
US,S&P500,MOH,2022-02-25,2022-03-02,sp500-20220302,Molina Healthcare,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,S&P 500 constituent S&P Global Inc. acquired IHS Markit. [ 50 ],,,
US,S&P500,PBCT,2022-03-29,2022-04-04,sp500-20220404,People's United Financial,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,S&P 500 constituent M&T Bank Corp. acquired People's United Financial. [ 49 ],,,
US,S&P500,CPT,2022-03-29,2022-04-04,sp500-20220404,Camden Property Trust,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,S&P 500 constituent M&T Bank Corp. acquired People's United Financial. [ 49 ],Real Estate,,
US,S&P500,DISCA,2022-04-07,2022-04-11,sp500-20220411,"Discovery, Inc.",deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,WarnerMedia and Discovery merge to create Warner Bros. Discovery . [ 48 ],,,
US,S&P500,WBD,2022-04-07,2022-04-11,sp500-20220411,Warner Bros. Discovery,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,WarnerMedia and Discovery merge to create Warner Bros. Discovery . [ 48 ],Communication Services,,
US,S&P500,CERN,2022-06-03,2022-06-08,sp500-20220608,Cerner,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,S&P 500 constituent Oracle Corp. acquired Cerner. [ 47 ],,,
US,S&P500,VICI,2022-06-03,2022-06-08,sp500-20220608,Vici Properties,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,S&P 500 constituent Oracle Corp. acquired Cerner. [ 47 ],Real Estate,,
US,S&P500,IPGP,2022-06-03,2022-06-21,sp500-20220621,IPG Photonics,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 47 ],,,
US,S&P500,UAA,2022-06-03,2022-06-21,sp500-20220621,Under Armour (Class A),deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 47 ],,,
US,S&P500,KDP,2022-06-03,2022-06-21,sp500-20220621,Keurig Dr Pepper,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 47 ],Consumer Staples,,
US,S&P500,ON,2022-06-03,2022-06-21,sp500-20220621,ON Semiconductor,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 47 ],Information Technology,,
US,S&P500,PENN,2022-09-02,2022-09-19,sp500-20220919,Penn Entertainment,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 46 ],,,
US,S&P500,PVH,2022-09-02,2022-09-19,sp500-20220919,PVH,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 46 ],,,
US,S&P500,CSGP,2022-09-02,2022-09-19,sp500-20220919,CoStar Group,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 46 ],Real Estate,,
US,S&P500,INVH,2022-09-02,2022-09-19,sp500-20220919,Invitation Homes,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 46 ],Real Estate,,
US,S&P500,CTXS,2022-09-23,2022-10-03,sp500-20221003,Citrix Systems,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Vista Equity Partners acquired Citrix Systems. [ 45 ],,,
US,S&P500,DRE,2022-09-23,2022-10-03,sp500-20221003,Duke Realty,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,S&P 500 constituent Prologis Inc. acquired Duke Realty. [ 45 ],,,
US,S&P500,EQT,2022-09-23,2022-10-03,sp500-20221003,EQT Corporation,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,S&P 500 constituent Prologis Inc. acquired Duke Realty. [ 45 ],Energy,,
US,S&P500,PCG,2022-09-23,2022-10-03,sp500-20221003,PG&E,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Vista Equity Partners acquired Citrix Systems. [ 45 ],Utilities,,
US,S&P500,NLSN,2022-10-06,2022-10-12,sp500-20221012,Nielsen Holdings,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Elliot Management Corp acquired Nielsen Holdings. [ 44 ],,,
US,S&P500,TRGP,2022-10-06,2022-10-12,sp500-20221012,Targa Resources,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Elliot Management Corp acquired Nielsen Holdings. [ 44 ],Energy,,
US,S&P500,TWTR,2022-10-27,2022-11-01,sp500-20221101,Twitter,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Elon Musk acquired Twitter. [ 43 ],,,
US,S&P500,ACGL,2022-10-27,2022-11-01,sp500-20221101,Arch Capital Group,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Elon Musk acquired Twitter. [ 43 ],Financials,,
US,S&P500,MBC,2022-12-12,2022-12-15,sp500-20221215,MasterBrand,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,S&P 500 constituent Fortune Brands Home & Security spun off MasterBrand. [ 42 ],,,
US,S&P500,FBHS,2022-12-12,2022-12-19,sp500-20221219,Fortune Brands Home & Security,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 42 ],,,
US,S&P500,FSLR,2022-12-12,2022-12-19,sp500-20221219,First Solar,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 42 ],Information Technology,,
US,S&P500,ABMD,2022-12-19,2022-12-22,sp500-20221222,Abiomed,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,S&P 500 constituent Johnson & Johnson acquired Abiomed. [ 41 ],,,
US,S&P500,STLD,2022-12-19,2022-12-22,sp500-20221222,Steel Dynamics,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,S&P 500 constituent Johnson & Johnson acquired Abiomed. [ 41 ],Materials,,
US,S&P500,GEHC,2022-12-28,2023-01-04,sp500-20230104,GE HealthCare,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,S&P 500 constituent General Electric spun off GE HealthCare. [ 40 ],Health Care,,
US,S&P500,SBNY,2023-03-13,2023-03-15,sp500-20230315,Signature Bank,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,The FDIC placed Signature Bank into FDIC Receivership. [ 38 ],,,
US,S&P500,SIVB,2023-03-10,2023-03-15,sp500-20230315,SVB Financial Group,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,"The FDIC placed SVB's main subsidiary, Silicon Valley Bank , into receivership. [ 39 ]",,,
US,S&P500,BG,2023-03-13,2023-03-15,sp500-20230315,Bunge Global,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,The FDIC placed Signature Bank into FDIC Receivership. [ 38 ],Consumer Staples,,
US,S&P500,PODD,2023-03-10,2023-03-15,sp500-20230315,Insulet,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,"The FDIC placed SVB's main subsidiary, Silicon Valley Bank , into receivership. [ 39 ]",Health Care,,
US,S&P500,LUMN,2023-03-03,2023-03-20,sp500-20230320,Lumen Technologies,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 37 ],,,
US,S&P500,FICO,2023-03-03,2023-03-20,sp500-20230320,Fair Isaac,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 37 ],Information Technology,,
US,S&P500,FRC,2023-05-01,2023-05-04,sp500-20230504,First Republic Bank,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,The Federal Deposit Insurance Corporation (FDIC) placed First Republic Bank into FDIC Receivership. [ 36 ],,,
US,S&P500,AXON,2023-05-01,2023-05-04,sp500-20230504,Axon Enterprise,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,The Federal Deposit Insurance Corporation (FDIC) placed First Republic Bank into FDIC Receivership. [ 36 ],Industrials,,
US,S&P500,DISH,2023-06-02,2023-06-20,sp500-20230620,Dish Network,deletion,0,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 35 ],,,
US,S&P500,PANW,2023-06-02,2023-06-20,sp500-20230620,Palo Alto Networks,addition,1,Wikipedia S&P 500 changes table with S&P Dow Jones citation dates,https://en.wikipedia.org/wiki/List_of_S%26P_500_companies,Market capitalization change. [ 35 ],Information Technology,,
